,Account,Zip,Hm_Start_Dt,Channel_Type_Cd,Auto_Ship_Ind,Internal_Decor,Interior_Decor_Signage_Available_Funds,LMS_Enrolled,LMS_Available_Matching_Funds,LMS_Used_Funds_Most_Recent_3_Months,LMS_Used_Funds_Previous_3_Months,Open_Smart,PIP_Program,KYN_Training,PQS_Program,Last_EQuIPP_Login,PQS_Enrolled_Date,SCS_Program,Spar_Coverage_Ind,Specialty_Solutions,Vaccine_Items,Vaccine_Starter,Vaccine_Items_Count,Vaccine_Items_Sls_Amt,YPO,Tot_Sls_Amt,Brand_Rx_Sls_Amt,Gnrc_Rx_Sls_Amt,Os_Gnrc_Rx_Sls_Amt,Otc_Sls_Amt,IS_HID,340B_Active,Profitability,Annual_Dispense_Fee_Total,Macro_PID,Script_Count,Capture_Rate,Specialty_Spend,Specialty_Product_Purchases,Generic,Brand,Generic_Ratio,DLC_Program_encoded,FEM_Program_encoded,HM_Circular_Program_encoded,PQS_Enrolled_encoded,ST_encoded,Pog_Code_Name_encoded,DC_Name_encoded,Bus_Type_Desc_encoded,Region_encoded,PSAO_Expanded_encoded,Buying_Group_encoded,Chain_Name_encoded,Region_Name_encoded,Salesperson_encoded,AH_Program_encoded,OTC_Front-end_Size_encoded,MRA_Program_Type_-_Active_AH_encoded,Msa_Dma_encoded,Signage_Program_encoded,3rd_Party_Vendor_encoded,Hospital_Associated_encoded
2608,647138,95624,736402,30,0,0,977.0,1,1200.0,0,0,0,0,736425,1,736621,736548,0,0,0,1,0,1.0,2126.66,0,20185.0,15183.0,290.0,3581.0,1132.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,4,0,0,4,2,21,0,3,0,27,52,40,69,0,6,8,197,1,18,15
835,859849,38549,734756,30,1,1,436.0,1,1200.0,0,0,0,0,720624,0,720624,735488,1,0,0,0,0,0.0,0.0,0,201855.0,164304.0,3758.0,27682.0,6112.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,1,0,42,6,14,0,2,0,0,1,23,21,0,4,7,126,0,18,15
258,83335,48334,735297,30,0,0,443.0,1,1200.0,0,0,0,0,735327,1,736536,735346,0,0,0,0,0,0.0,0.0,0,43288.0,38901.0,-4629.0,7011.0,2005.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,0,0,22,6,8,0,0,0,10,22,23,8,0,5,8,6,1,18,15
2735,725235,75001,736586,30,0,0,2500.0,0,1400.0,0,0,1,0,736586,0,735604,720624,0,1,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,0,1,43,2,2,0,2,0,0,1,23,71,0,6,8,97,2,18,15
1068,19919,11368,734513,30,0,1,0.0,1,1152.0,1,0,0,1,735421,1,736446,735479,1,1,0,0,0,0.0,0.0,0,66287.0,42144.0,2861.0,12244.0,9038.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,1,0,34,6,15,0,1,0,17,37,23,29,0,3,8,2,0,18,15
3467,474413,10065,735571,30,0,0,2500.0,0,0.0,0,0,0,0,720624,0,720624,735554,1,1,0,0,0,0.0,0.0,0,271197.0,253618.0,9670.0,7237.0,672.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,0,0,34,6,15,0,1,6,11,26,23,92,4,5,7,2,3,18,15
343,43208,1060,733336,30,1,1,0.0,1,1200.0,0,0,0,0,735474,1,720624,735486,0,1,0,0,0,0.0,0.0,0,261746.0,186346.0,13602.0,49004.0,12794.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0,1,0,19,2,23,0,1,0,17,34,25,9,0,1,3,44,1,18,15
4003,380057,72653,733706,30,1,0,2460.0,1,1200.0,0,0,0,0,720624,1,736403,736387,1,1,0,1,0,5.0,3571.01,0,361481.0,255044.0,7952.0,83230.0,15255.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0,1,0,2,2,14,0,2,0,0,1,23,104,0,4,2,95,2,18,15
3438,431613,76367,735992,30,0,0,2500.0,1,1200.0,0,0,0,0,735991,1,736626,736506,0,1,0,1,0,1.0,2126.66,0,54124.0,35515.0,5589.0,11012.0,2008.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,1,0,43,2,17,0,2,0,17,38,23,95,0,2,2,100,2,18,0
404,754810,57401,735584,30,0,0,2045.0,1,7.0,1,1,0,1,720624,1,736460,735506,1,1,0,1,0,1.0,4253.32,1,434956.0,268569.0,12662.0,133536.0,20188.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,0,0,41,6,11,1,0,0,17,38,23,10,0,5,2,154,2,18,15
705,537844,11220,735608,30,1,0,2500.0,0,0.0,0,0,0,0,735647,1,736623,735659,0,1,0,1,0,1.0,268.92,0,345137.0,288329.0,11543.0,35348.0,9917.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,3,1,0,34,6,15,0,1,0,29,20,17,16,0,3,3,2,3,18,15
2028,359750,15120,734557,30,1,0,2500.0,0,1200.0,0,0,0,0,735297,1,736619,735335,1,1,0,0,0,0.0,0.0,0,226431.0,152371.0,4391.0,60300.0,9370.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,1,0,38,2,25,0,1,0,17,39,23,53,0,1,8,9,1,18,15
3527,323082,30108,736070,30,0,0,0.0,1,1200.0,0,0,0,0,736137,1,736357,736067,0,0,0,0,0,0.0,0.0,0,80036.0,56508.0,1891.0,19893.0,1744.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,4,0,0,10,2,13,0,2,1,0,2,23,93,1,6,7,25,1,18,15
1999,761746,11226,734309,30,0,1,0.0,1,1200.0,0,1,0,0,735305,1,720624,735317,0,1,0,0,0,0.0,0.0,1,238260.0,211906.0,1601.0,17214.0,7539.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,34,2,15,0,1,0,11,24,23,52,0,0,7,2,1,18,15
673,689988,78224,734420,30,1,0,0.0,1,4800.0,0,0,0,1,720624,1,736439,735374,1,1,1,0,0,0.0,0.0,1,288627.0,236656.0,1887.0,41431.0,8654.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,43,2,2,1,2,0,0,1,23,15,0,4,2,113,1,18,15
2241,284498,33012,732288,30,1,0,0.0,1,1200.0,0,0,0,1,735316,1,736590,735331,1,1,0,0,0,0.0,0.0,1,292743.0,223280.0,5059.0,48518.0,15887.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3,1,0,9,2,24,0,2,0,0,1,23,58,0,3,2,29,0,18,15
4324,237948,95667,732728,30,1,1,0.0,1,1200.0,0,0,1,0,735354,1,736625,735380,0,1,0,1,0,5.0,3212.01,1,470727.0,330388.0,20100.0,105088.0,15150.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,4,2,21,0,3,0,17,34,23,85,0,1,3,197,1,18,1
3780,653098,35077,736332,30,1,0,2000.0,1,1013.0,1,0,0,0,735773,1,736368,735488,1,1,0,0,0,0.0,0.0,0,126532.0,82166.0,1286.0,34584.0,8496.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,1,0,1,2,4,0,2,1,0,1,23,99,1,1,7,102,0,18,15
3181,436000,82214,735468,30,1,0,1378.0,1,1200.0,0,0,0,0,720624,0,720624,720624,0,1,0,0,0,0.0,0.0,0,67939.0,41975.0,1927.0,20833.0,3204.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,1,1,50,4,7,0,3,0,17,38,33,86,0,4,8,163,0,18,15
1121,152131,66227,735375,30,0,0,2381.0,1,1200.0,0,0,0,0,735491,1,736375,735474,0,0,0,0,0,0.0,0.0,0,55410.0,39992.0,4356.0,9976.0,1086.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,16,6,22,0,0,0,17,36,38,31,0,0,8,92,2,18,15
3085,402400,8823,735921,30,1,0,0.0,1,1139.0,1,1,0,0,720624,0,720624,720624,0,1,0,0,0,0.0,0.0,0,38992.0,27392.0,626.0,10109.0,865.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,1,1,31,2,15,0,1,0,29,20,37,84,0,2,8,2,0,18,15
1908,266542,85053,735731,30,0,0,66.0,0,0.0,0,0,0,0,720624,0,736354,720624,0,1,0,0,0,0.0,0.0,1,1729760.0,1703719.0,2490.0,17836.0,5715.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,3,0,1,3,4,18,0,3,0,18,40,40,50,0,0,8,165,3,18,15
3992,70045,71852,732650,30,1,0,0.0,1,980.0,1,1,0,0,735285,1,736487,735295,1,1,0,1,0,2.0,750.38,0,209008.0,150011.0,2834.0,48065.0,8098.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,2,2,14,0,2,0,0,1,23,104,0,1,2,90,0,18,15
2519,507921,54021,732524,30,1,1,0.0,1,1200.0,0,1,0,0,735337,1,736529,735346,1,1,0,0,0,0.0,0.0,0,125466.0,79112.0,2127.0,33511.0,10716.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,48,2,11,0,0,0,17,38,23,66,0,1,8,91,0,18,15
1884,757418,26801,733982,30,0,1,2094.0,1,2400.0,0,0,0,0,720624,1,720624,735410,0,1,0,0,0,0.0,0.0,0,99193.0,77191.0,5304.0,13200.0,3498.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,0,0,49,2,3,0,1,6,10,22,23,46,4,5,7,12,1,18,1
3683,430064,47331,735983,30,0,0,2500.0,1,400.0,1,1,0,0,720624,1,736615,735402,0,0,0,0,0,0.0,0.0,0,83237.0,60087.0,1371.0,20515.0,1265.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,0,0,15,2,16,0,0,6,10,27,19,96,4,5,7,28,2,18,15
1373,121607,21236,736410,30,1,1,1346.0,0,1000.0,0,0,0,0,720624,0,736530,735400,0,1,0,0,0,0.0,0.0,0,50082.0,44279.0,1221.0,564.0,4017.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,3,1,0,20,2,3,0,1,6,10,22,10,36,4,4,7,13,1,18,15
4833,712247,21750,736336,30,1,0,2000.0,1,1200.0,0,0,0,0,736418,0,736587,735410,1,1,0,0,0,0.0,0.0,0,145803.0,112450.0,3508.0,25825.0,4021.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,0,0,20,2,3,0,1,6,10,22,11,121,4,4,7,12,1,18,15
1701,729846,14845,735915,30,1,0,478.0,1,4800.0,1,1,0,0,720624,0,720624,720624,0,1,0,0,0,0.0,0.0,0,367737.0,302156.0,9908.0,42881.0,12791.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,1,1,34,2,1,0,1,0,17,36,23,43,0,1,2,63,1,18,15
4626,622837,96795,735676,30,0,0,987.0,1,1200.0,0,0,0,0,735711,1,736619,735722,0,0,0,0,0,0.0,0.0,0,146189.0,116446.0,1714.0,18335.0,9695.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,4,1,0,11,0,9,0,3,0,17,39,23,24,0,6,2,159,1,18,15
1739,379620,31632,734128,30,1,1,732.0,1,1200.0,0,0,0,1,735380,1,736622,735367,1,1,0,1,0,3.0,3420.06,0,178416.0,126386.0,3107.0,41483.0,7440.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,10,2,4,0,2,0,0,2,23,44,0,1,7,31,0,18,15
4612,525584,50662,735755,30,0,0,2500.0,1,1200.0,0,0,0,0,720624,1,736319,735506,1,1,0,1,0,2.0,874.58,1,273792.0,189247.0,12773.0,59905.0,11866.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,1,0,12,6,11,0,0,0,17,37,23,33,0,4,2,109,2,18,15
708,611390,10033,736287,30,0,0,618.0,1,1200.0,0,0,0,0,736308,1,736340,736317,1,0,0,0,0,0.0,0.0,0,36279.0,26635.0,461.0,3572.0,5612.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,4,0,0,34,6,15,0,1,0,29,20,17,16,0,6,8,2,1,18,15
946,169202,28001,735698,30,1,0,0.0,1,2400.0,0,0,0,0,720624,0,720624,735464,0,1,0,1,0,1.0,167.4,0,195146.0,146509.0,4348.0,40648.0,3641.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,3,1,0,27,2,13,2,2,6,5,11,7,25,2,4,7,18,1,18,15
1985,550096,11379,734795,30,1,1,0.0,1,0.0,0,0,0,1,735442,0,720624,720624,1,0,0,1,0,1.0,167.4,0,192691.0,168923.0,3068.0,12870.0,7831.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,1,1,34,2,15,0,1,0,29,21,23,52,0,3,8,2,3,18,15
2660,766605,36426,735624,30,1,0,2500.0,1,1200.0,0,0,0,0,720624,0,720624,720624,0,1,0,1,0,1.0,218.66,0,555711.0,344798.0,12460.0,169248.0,29206.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,1,2,4,1,2,1,0,2,23,44,1,0,7,138,1,1,3
4730,473228,48201,736401,30,0,0,1430.0,1,1200.0,0,0,0,0,720624,1,736626,735850,0,0,0,0,0,0.0,0.0,0,230721.0,218968.0,2672.0,5762.0,3320.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,4,1,0,22,6,8,0,0,0,17,36,40,119,0,6,8,6,1,18,15
3007,262900,78046,735703,30,0,0,2500.0,0,0.0,0,0,0,0,736262,1,720624,736275,0,0,0,0,0,0.0,0.0,0,46126.0,31880.0,4549.0,4081.0,5617.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,4,0,0,43,6,2,0,2,0,17,37,23,57,0,6,8,162,3,16,1
2740,787118,75039,734270,30,0,0,2500.0,1,1200.0,0,0,0,1,735717,1,736590,735729,1,1,0,1,0,4.0,621.2,0,94579.0,62096.0,2617.0,24956.0,4910.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,1,1,0,43,2,17,0,2,0,0,1,23,71,0,2,3,97,2,18,15
3289,496342,61063,733041,30,1,1,1390.0,1,1200.0,0,0,0,0,735393,1,720624,735451,1,1,0,0,0,0.0,0.0,0,152331.0,112924.0,2561.0,31972.0,4874.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,1,0,14,2,10,0,0,0,17,37,23,88,0,3,3,88,0,18,15
3807,116056,21234,734176,30,0,1,0.0,0,1200.0,0,0,0,0,720624,0,735730,735807,1,0,0,0,0,0.0,0.0,0,264415.0,223020.0,4142.0,4048.0,33205.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,3,1,0,20,2,3,0,1,6,10,22,23,100,4,4,7,13,1,18,15
4196,161010,48880,735853,30,0,0,456.0,1,966.0,1,1,0,0,735931,1,736285,735940,1,1,0,0,0,0.0,0.0,0,29900.0,23869.0,1028.0,3318.0,1684.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,1,0,22,2,8,0,0,0,17,37,23,108,0,2,8,14,1,18,15
228,534191,77025,735331,30,0,0,0.0,1,1200.0,0,0,0,0,735354,1,736376,735367,0,0,0,0,0,0.0,0.0,1,982.0,0.0,0.0,0.0,982.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,0,0,43,6,2,0,2,7,17,37,23,7,4,5,8,94,0,18,15
1839,548873,10034,735464,30,1,0,2500.0,1,1200.0,0,0,0,0,735659,1,736563,735708,0,1,0,0,0,0.0,0.0,0,32794.0,27557.0,1513.0,865.0,2859.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,3,1,0,34,6,15,0,1,0,29,21,23,48,0,1,3,2,1,18,15
2459,713733,38375,736461,30,0,0,2500.0,0,1200.0,0,0,0,0,736460,1,736557,735571,0,0,0,0,0,0.0,0.0,0,195434.0,146690.0,2802.0,40682.0,5259.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,4,0,0,42,2,14,0,2,0,1,6,6,64,0,6,8,112,1,18,15
3187,649696,80138,736318,30,0,0,2500.0,0,2200.0,0,0,0,0,720624,1,736625,736086,1,0,0,1,0,3.0,653.62,0,57851.0,36562.0,894.0,17688.0,2707.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,4,0,0,5,4,7,0,3,0,17,39,33,86,0,6,8,163,2,18,15
4755,800505,48236,736220,30,0,0,1771.0,1,1200.0,0,0,0,0,736266,1,736627,735424,1,1,0,0,0,0.0,0.0,0,54160.0,30032.0,1009.0,16500.0,6619.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,1,0,22,6,8,0,0,11,10,22,23,119,4,3,7,6,1,18,15
3612,903082,31639,734722,30,1,1,16.0,1,1011.0,1,1,0,1,735354,1,736465,735367,1,0,0,1,0,1.0,335.68,1,241076.0,170108.0,3674.0,58559.0,8735.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,1,0,10,2,4,0,2,0,0,1,23,94,0,4,8,26,0,18,15
3686,640956,45030,732951,30,1,1,940.0,1,0.0,1,1,0,1,735365,1,736616,735374,1,1,0,1,0,3.0,357.95,1,57414.0,37054.0,1053.0,15687.0,3620.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,35,2,16,0,0,0,0,1,23,96,0,4,7,16,0,18,15
1474,340736,36925,734255,30,1,0,0.0,1,1200.0,0,0,0,0,735362,1,736621,735380,1,1,0,1,0,2.0,604.29,1,224778.0,152303.0,4336.0,47004.0,21135.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,2,4,0,2,0,0,2,23,38,0,3,7,148,1,18,15
110,571421,89134,736158,30,1,0,2000.0,1,660.0,1,0,0,0,736157,1,736381,736185,1,1,0,0,0,0.0,0.0,0,102788.0,83552.0,2269.0,15290.0,1678.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,1,0,33,2,12,0,3,0,17,37,23,4,0,2,8,195,1,18,15
1313,612447,53205,734280,30,0,1,0.0,1,7529.0,1,1,0,1,735961,1,736620,735331,1,0,0,1,0,3.0,1602.95,0,613721.0,554061.0,3647.0,43241.0,12772.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,0,0,48,1,10,0,0,0,17,36,40,34,0,5,3,93,0,18,15
431,168919,6067,735563,30,0,0,0.0,1,1190.0,1,1,0,0,735990,1,736625,736003,0,1,0,0,0,0.0,0.0,1,269014.0,239575.0,3803.0,20811.0,4824.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,1,0,6,2,23,0,1,0,17,37,23,11,0,3,3,34,1,18,15
463,712352,6810,736403,30,0,0,2500.0,1,200.0,1,0,1,0,736403,1,736626,736555,0,0,0,1,0,3.0,1452.49,1,438086.0,382486.0,10125.0,37528.0,7946.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,4,0,0,6,2,23,0,1,0,11,25,37,11,0,6,2,2,1,18,15
4338,300460,10552,735942,30,0,0,0.0,1,377.0,1,1,0,0,736004,1,736563,736031,0,1,0,1,0,1.0,166.97,0,85151.0,76515.0,1703.0,2846.0,4087.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,1,0,34,2,15,0,1,0,10,23,23,111,0,3,8,2,1,18,15
319,760792,48201,736563,30,0,0,2500.0,1,400.0,0,0,1,0,720624,1,720624,736569,0,0,0,0,0,0.0,0.0,0,55729.0,48300.0,853.0,5402.0,1174.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,4,0,0,22,2,8,0,0,0,17,36,23,8,0,6,8,6,3,18,15
4079,701836,33860,736439,30,0,0,2500.0,1,1000.0,0,0,0,0,736543,1,720624,736548,0,0,0,0,0,0.0,0.0,0,21374.0,13867.0,158.0,5154.0,2195.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,4,1,0,9,2,24,0,2,0,6,12,23,105,0,6,8,40,1,18,15
4691,638329,90262,736308,30,0,0,0.0,1,400.0,0,0,1,0,736444,1,736541,736450,1,1,0,0,0,0.0,0.0,0,41125.0,19387.0,-5180.0,23896.0,3023.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,0,0,4,2,12,0,3,0,17,36,23,118,0,4,3,185,1,18,15
4116,194639,81036,732288,30,1,1,0.0,1,4469.0,1,1,0,1,735432,1,736626,735285,1,1,1,0,0,0.0,0.0,1,80727.0,48922.0,1168.0,21987.0,8649.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,5,2,7,0,3,0,17,38,33,55,0,3,3,164,0,1,0
4543,754207,34769,736481,30,1,0,333.53,1,1180.0,1,1,0,1,735345,1,736620,736527,1,0,0,1,0,1.0,166.46,0,351407.0,253896.0,10603.0,78696.0,8212.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,4,1,0,9,2,24,0,2,0,0,1,23,116,0,6,2,35,0,18,15
2264,179170,87004,735493,30,1,0,2082.0,1,0.0,1,1,0,1,735576,0,736626,735309,1,1,0,1,0,6.0,1890.08,0,189863.0,114623.0,39344.0,28896.0,7001.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,1,0,32,2,18,0,3,0,17,39,23,59,0,3,8,181,1,18,15
2655,766628,44114,735675,30,0,0,0.0,1,1200.0,0,0,0,0,736059,1,735739,736255,1,1,0,0,1,0.0,0.0,0,32205.0,21725.0,372.0,6536.0,3572.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,3,1,0,35,2,25,0,1,0,17,37,23,70,0,4,8,11,0,18,15
247,915065,77478,734791,30,0,0,0.0,1,1200.0,0,1,0,1,735386,1,736621,735395,1,0,0,1,0,1.0,69.57,1,629616.0,514979.0,5892.0,99850.0,8895.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,1,0,43,2,2,0,2,0,0,2,23,7,0,2,2,94,2,18,15
2201,25503,78501,735674,30,1,0,2500.0,1,0.0,0,0,0,0,735730,1,736465,735750,0,1,0,0,0,0.0,0.0,0,132782.0,126476.0,1921.0,3025.0,1360.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,1,0,43,2,2,0,2,0,0,1,23,57,0,4,8,108,3,18,15
1793,16602,5486,735270,30,1,0,390.0,1,1200.0,1,0,0,0,735435,1,736496,735458,0,1,0,1,0,2.0,2531.11,1,83459.0,57707.0,2708.0,15064.0,7981.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,1,0,46,2,0,0,1,0,17,37,23,9,0,3,8,24,1,7,1
3541,765687,39367,733125,30,1,1,0.0,1,1200.0,0,0,0,1,720624,0,736525,735488,1,0,0,1,0,5.0,3680.86,1,330257.0,217346.0,7934.0,84433.0,20544.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3,1,0,25,2,4,0,2,1,0,1,23,98,1,3,7,147,0,15,3
317,754402,48126,736439,30,0,0,2500.0,0,0.0,0,0,0,0,720624,0,720624,735575,0,0,0,0,0,0.0,0.0,0,27158.0,20593.0,167.0,5762.0,635.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,4,0,0,22,2,8,0,0,0,10,22,10,8,0,6,8,6,3,18,15
2188,723845,73057,732982,30,1,1,0.0,1,1200.0,0,0,0,0,720624,1,736468,735464,1,1,0,0,0,0.0,0.0,1,121220.0,73923.0,1629.0,40704.0,4964.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,36,2,17,0,2,16,17,39,31,56,3,4,7,120,0,18,15
1259,623772,33418,736234,30,0,0,871.0,1,1000.0,1,1,0,0,736262,1,736444,736275,0,1,0,0,0,0.0,0.0,0,19109.0,8620.0,1452.0,8078.0,959.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,4,1,0,9,2,24,0,2,0,17,36,40,32,0,6,8,49,1,18,15
3715,299548,91356,735935,30,0,0,2500.0,0,0.0,0,0,0,0,736188,1,736593,735589,0,0,0,1,0,3.0,854.47,0,681237.0,667461.0,2120.0,11112.0,544.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,4,0,0,4,6,12,0,3,0,9,17,23,97,0,6,8,185,3,18,15
2148,767969,81211,736618,30,0,0,0.0,0,0.0,0,0,0,0,735425,0,736618,735435,0,0,0,0,0,0.0,0.0,0,96882.0,65561.0,1309.0,20070.0,9942.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,4,1,0,5,2,7,0,3,0,17,37,33,55,0,6,3,163,0,18,15
4658,932070,96744,733430,30,0,1,1488.0,1,7575.0,1,1,0,1,735352,1,736622,735353,1,1,0,1,0,2.0,1252.31,1,168177.0,112327.0,2959.0,28919.0,23973.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,0,0,11,1,9,2,3,0,17,36,23,24,0,4,3,159,4,18,15
3883,789926,62976,733857,30,0,1,0.0,1,1190.0,1,1,0,0,735315,1,736619,735331,1,0,0,0,0,0.0,0.0,1,152583.0,123200.0,1187.0,23550.0,4646.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,1,0,14,2,22,0,0,1,0,1,23,101,1,5,7,104,0,18,15
1698,726998,13108,732646,30,1,1,123.85,1,1200.0,0,0,0,1,735789,1,736549,735807,1,1,0,0,0,0.0,0.0,1,171873.0,114138.0,2352.0,48173.0,7209.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,1,0,34,2,1,0,1,0,17,38,23,43,0,3,2,54,1,18,15
